19-RV-OP.6	atte	2020-09-07 12:11:02	neutral	Vanha Edla ja nuori palomies Viljami heräävät nykyaikana aivan erilaiseen aamuun.
19-RV-OP.7	atte	2020-09-07 12:11:02	neutral	Kerrostaloasunnossaan ikivanha Edla jo kyselee itseltään, mitä tässä maailmassa enää tekee.
19-RV-OP.8	atte	2020-09-07 12:11:02	neutral	Nuori palomies Viljami puolestaan tumppaa tupakan lautaselle ja livistää asunnostaan, ettei tarvitsisi kohdata silmästä silmään eilisöistä petikumppaniaan.
19-RV-OP.9	atte	2020-09-07 12:11:02	other	Miten heidän tiensä kohtaavat, mitä yhteistä heillä voi olla? 
19-RV-OP.10	atte	2020-09-07 12:11:02	other	On mentävä ajassa taaksepäin, kuumaan kesään vuonna 1938 pieneen kyläkouluun, jossa Edlan sisar Iida aloittaa oman elämänsä alaluokan opettajana.
19-RV-OP.11	atte	2020-09-07 12:11:02	neutral	Sillalla hän tapaa miehen, Eliaksen, ja aika pysähtyy.
20-AV-OP-DS-IG.1	atte	2020-09-07 12:11:02	other	Vielä 1800-luvulla Cornwallia pidettiin villinä ja vaarallisena, koska paikalliset eivät vieraista välittäneet.
20-AV-OP-DS-IG.2	atte	2020-09-07 12:11:02	neutral	He hämmensivät matkalaisia puhumalla kelttiperäistä kornin kieltä.
20-AV-OP-DS-IG.3	atte	2020-09-07 12:12:17	other	Seutua kutsuttiinkin maaksi maan takana.
20-AV-OP-DS-IG.4	atte	2020-09-07 12:12:17	other	Kreivikunnan tunnelma on edelleen mystinen.
20-AV-OP-DS-IG.5	atte	2020-09-07 12:12:17	neutral	Sitä lisää meren kosteus, joka hiipii sumuna nummiylängöille kanervikkojen ylle.
20-AV-OP-DS-IG.6	atte	2020-09-07 12:12:17	neutral	Taruja ja historiaa Cornwall on muiden kelttiläisten seutujen tapaan tulvillaan kansantaruja.
20-AV-OP-DS-IG.7	atte	2020-09-07 12:12:17	neutral	Folkloreen kuuluvat niin jättiläiset, keijut, pikkuihmiset kuin kuningas Arthurkin.
20-AV-OP-DS-IG.8	atte	2020-09-07 12:12:17	neutral	Tutustumme tarujen maisemiin ja historiallisiin kohteisiin päiväretkillä.
20-AV-OP-DS-IG.9	atte	2020-09-07 12:12:17	neutral	Etelärannalla, alle 400 metrin päässä pienestä Marazionin kylästä merestä kohoaa St.
20-AV-OP-DS-IG.10	atte	2020-09-07 12:12:17	neutral	Michael’s Mountin saari, jonne pääsemme kävellen laskuveden aikaan.
20-AV-OP-DS-IG.11	atte	2020-09-07 12:12:17	neutral	Nousuveden aikaan pitää turvautua venekyytiin.
20-AV-OP-DS-IG.12	atte	2020-09-07 12:12:17	other	Tarun mukaan saaren komeassa linnassa asui muinoin ilkeä jättiläinen, Cormoran.
20-AV-OP-DS-IG.13	atte	2020-09-07 12:12:55	other	Pelätyllä hahmolla oli tapana napsia aamiaiseksi tilallisten karjaa.
21-RV-OP.1	atte	2020-09-07 12:12:55	neutral	Kädettömät kuninkaat ja muita häiritseviä tarinoita -novellikokoelma koostuu Johanna Sinisalon aiemmin julkaisemista novelleista.
21-RV-OP.2	atte	2020-09-07 12:12:55	neutral	Lisäksi mukana on yksi kertomus, joka on kirjoitettu tätä kokoelmaa varten.
21-RV-OP.3	atte	2020-09-07 12:12:55	neutral	Novellit ovat saaneet kiitosta muun muassa Suomen fantasiakirjallisuuden ja science fictionin harrastajilta: kolme kokoelman novellista on saanut alan oman Atorox-palkinnon, neljä on tullut toiseksi.
21-RV-OP.4	atte	2020-09-07 12:12:55	neutral	Näitä novelleja lukijat ovat jo pitkään pyytäneet saada luettaviksi yksissä kansissa.
21-RV-OP.5	atte	2020-09-07 12:12:55	neutral	Sinisalon tarinat sijoittuvat pääosin meidän aikaamme, tuttuihin maisemiin, joissa jokin on häiritsevästi ja pelottavasti toisin.
21-RV-OP.6	atte	2020-09-07 12:12:55	neutral	Novellissa Lukko perheen kotona on keittiön ovessa jykevä lukko, jota kukaan muu ei näe.
21-RV-OP.7	atte	2020-09-07 12:12:55	other	Kädettömät kuninkaat avaa hyytävästi sen miksi ja kenen välikappaleina täällä elämme, novellissa Me vakuutamme mainostoimiston copy huomaa toimivansa työssään jonkin suuremman maailmanjärjestyksen ja myytin tahdottomana palvelijana.
21-RV-OP.8	atte	2020-09-07 12:12:55	other	Järjestelmällisesti Sinisalo muuttaa novelleissaan tutun ja totutun päälaelleen ; se mitä luulemme omaksemme on jonkin muun hallussa, ihmisen ymmärrys maailmasta on jonkin toisen kirjoittama kuin hänen itsensä, myytit totta ja totena pidetty pelkkää myyttiä.
21-RV-OP.9	atte	2020-09-07 12:12:55	other	Sinisalon novellien maisema pitää sisällään salaisuuksia jollaisia emme voi edes kuvitella siellä olevan, ja samalla hän avaa uusia viiltäviä valaistuskulmia omaan maailmaamme.
21-RV-OP.10	atte	2020-09-07 12:13:49	other	Näiden novellien lukemisen jälkeen ei mitään - ei edes itseä - voi katsoa enää niin kuin ennen, sillä kaikki mihin uskomme saattaakin olla häiritsevästi toisin.
23-RV-OP.1	atte	2020-09-07 12:13:49	neutral	Wolfshead – Promo 2012 
23-RV-OP.2	atte	2020-09-07 12:13:49	neutral	Vuonna 2011 perustettu Wolfshead tulee Oulusta ja räimii perinteisen heavyn ja doom metallin sekoitelmaa, jonka juuret ovat Black Sabbath issa ja Pentagram issa.
23-RV-OP.3	atte	2020-09-07 12:13:49	neutral	Nyt arvostelussa on bändin julkaisu ” Promo 2012 ”.
23-RV-OP.4	atte	2020-09-07 12:13:49	positive	Wolfshead in miehistöstä löytyy mm. Torture Pulse n ja Fall Of The Idols in jäsenistöä, joten mitään aloittelijoita ei soitinten parissa hääri.
23-RV-OP.5	atte	2020-09-07 12:13:49	positive	Wolfshead in musiikki on raskasta ja perinteisen kuuloista heavy metallia, jossa vokalistilla on mukavan viskinpolttama ääni.
23-RV-OP.6	atte	2020-09-07 12:13:49	positive	Meno on raskaan rauhallista ja mukavan primitiivisen kuuloista.
23-RV-OP.7	atte	2020-09-07 12:13:49	positive	Ylimääräisiä kikkailuja ei ole, ja meno on sopivan rouheaa.
23-RV-OP.8	atte	2020-09-07 12:13:49	positive	Soundillisesti ” Promo 2012 ” on varsin hyvän kuuloinen, ja varsinkin kitarat soivat komean jylhästi.
23-RV-OP.9	atte	2020-09-07 12:13:49	positive	Bändin parasta antia on kumminkin vokalisti Tero Laineen ääni, jossa on armottoman paljon munaa.
23-RV-OP.10	atte	2020-09-07 12:14:37	positive	Räkäisen tukkoinen tulkinta sisältää reippaasti asennetta, joten kaveria on ilo kuunnella.
23-RV-OP.11	atte	2020-09-07 12:14:37	positive	Kun tähän lisää simppelit kitarakuviot, jotka jäävät päähän soimaan, on kasassa hyvin miellyttävä levy.
23-RV-OP.12	atte	2020-09-07 12:14:37	positive	Neljä biisiä sisältävän ” Promo 2012:n ” parasta antia on bändin nimeä kantava kolmas biisi ” Wolfshead ”, jossa Black Sabbath in vaikutteet ovat kivasti pinnalla.
23-RV-OP.13	atte	2020-09-07 12:14:37	positive	Varsin onnistunut ensijulkaisu bändiltä, jolle voi toivoa vain kaikkea hyvää!.
24-OB-OP.1	atte	2020-09-07 12:14:37	neutral	Youngia vastaan nostettiin perjantaina San Diegossa 18 kohdan syyte muun muassa luvatta lääkärinä toimimisesta ja törkeästä varkaudesta.
24-OB-OP.2	atte	2020-09-07 12:14:37	other	Kalifornian terveysviranomaisten mukaan Youngin epäillään aiheuttaneet fyysisiä vammoja asiakkailleen, kun hän antoi heille suonensisäisiä lääkehoitoja.
24-OB-OP.3	atte	2020-09-07 12:14:37	neutral	Joten Suomi ei ole ainoa maa, jossa on päässyt lääkäriksi ja lääkärin statuksen alle hieman vähäisemmällä lääketieteellisellä koulutuksella.
24-OB-OP.4	atte	2020-09-07 12:14:37	neutral	Ja miksipä huijareita kiinnostaa olla Dr, vaikka siihen ei olisi mitään koulutusta: Youngin avokadotilalla toimi luvaton vaihtoehtohoitoklinikka, joissa mies hoiti useita kroonisesti sairaita asiakkaita.
24-OB-OP.5	atte	2020-09-07 12:14:37	neutral	Nämä maksoivat hoidostaan jopa 50 000 dollaria.
24-OB-OP.6	atte	2020-09-07 12:14:37	other	Jos käy niin ikävästi, että vaihtoehtohoito ei toimi, niin kenellepä valitat? 61-vuotias Young on kehittänyt uusi biologia -vaihtoehtohoitoja.
24-OB-OP.7	atte	2020-09-07 12:14:37	other	Hänen mukaansa ihmisen ainoa sairaus on kehon happamuus, eivätkä esimerkiksi virukset aiheuta sairauksia.
24-OB-OP.8	atte	2020-09-07 12:14:37	neutral	Young on kirjoittanut useita oppikirjoja veren ph-arvon parantamisesta.
24-OB-OP.9	atte	2020-09-07 12:14:37	neutral	Veren happamuuden poistaminen on hänen mukaansa keino parantua jopa syövästä.
24-OB-OP.10	atte	2020-09-07 12:14:37	negative	Tuntematon biologia lienee oikeampi nimitys hoidoille, joille ei ole edes pientä pohjaa oikeassa biologiassa.
24-OB-OP.11	atte	2020-09-07 12:14:37	neutral	Mutta näitähän riittää, sillä mikään ei ole helpompaa nykyisin, kuin kutsua itseään asiantuntijaksi.
24-OB-OP.12	atte	2020-09-07 12:15:37	other	Voit olla ravintoasiantuntija, vaikka et ole saanut edes yhtä tuntia opetusta yhtään mistään ravintoon liittyvästä.
24-OB-OP.13	atte	2020-09-07 12:15:37	neutral	Asiantuntijan statukseen kun riittää yleensä oma ilmoitus.
25-OB-OP.1	atte	2020-09-07 12:15:37	neutral	Vaalihäviäjiä 18.4.2011 06:46 
25-OB-OP.2	atte	2020-09-07 12:15:37	neutral	Nyt sattuu.
